"id";"geom";"id_0";"iso";"name_0";"id_1";"name_1";"id_2";"name_2";"hasc_2";"ccn_2";"cca_2";"type_2";"engtype_2";"nl_name_2";"varname_2"
1;"0106000020E610000001000000010300000002000000BF0000000000002089B93040F8FFFF1F86FB4740000000207BCE3040080000E0C6F34740200000005ACC304020000040E8F24740F0FFFFBFEBCA30401000008040F24740000000E0CAC83040000000C061F147402000002081C43040080000C06AEF4740F0FFFF9F4ABF304018000020F4EC474000000000B2BE304010000020A6EC4740000000C055BE3040100000206FEC4740000000202DBE3040180000E051EC474020000020EBBD30402800004014EC4740100000C09CBD3040F8FFFF3FB1EB4740F0FFFF5F43BD30401800008028EB4740000000E058BC304020000000ADE94740200000206DBB3040080000E0E2E747401000004012AF3040F8FFFF1F62E84740000000C021AE3040000000406DE847401000006038AD3040200000807BE84740000000C05EAC30402000006090E8474020000080FCAB3040280000609FE8474010000040A5AB3040100000E0B2E84740200000205DAB3040F8FFFF9FCCE84740000000E029AB304000000020ECE84740F0FFFFFF02AB3040100000A010E9474010000020C4AA3040000000E05DE9474010000040A1AA30401000002081E94740000000A073AA3040200000209EE94740100000E026AA304000000080B2E9474010000080BAA93040200000E0BCE94740F0FFFF1F38A9304000000000BFE9474010000020A9A8304008000000BBE94740000000608BA7304018000060A8E947402000000052A63040F8FFFFFF8AE94740200000E042A43040180000201FE947400000006062AA3040280000E033E54740F0FFFF3F96B93040F8FFFF9F4EE44740000000A0C1B83040200000006CDE4740000000A025B73040100000807BDE4740F0FFFFDF53B630401000006083DE4740000000A0E4AC3040000000A0DEDE4740000000E023AA304000000040F9DE47401000000086A93040000000A0FCDE47401000000093A730402800002007DF4740F0FFFFBFF5A530401000002090DF4740200000E052A5304000000020C6DF47400000002038A53040F8FFFF5FCADF47400000006015A4304000000020F8DF4740F0FFFFBFDBA33040F8FFFFFF5CE0474010000040AFA33040200000C0AAE04740300000204BA230402800008062E14740500000C03CA23040380000E069E1474040000060A6A130402000002056E1474030000060A4A13040180000E055E14740500000E065A03040200000202CE14740C0DBB9E52F9F3040306CCA8603E14740300000C0EF9E304040000020FBE0474040000020829E3040180000E016E14740100000C0919C30404000004094E1474010000080409C3040300000C0A8E14740500000A0F99B30402000004093E14740300000608D9A3040F8FFFFFF24E1474000000080A4993040180000A0DEE04740F0FFFF7FEB9730402000004059E04740200000C0C2963040100000A090E0474000000080EF95304020000000B8E04740000000C0E79330400000004084E04740100000C08B9230401000008061E0474010000040DF8F3040280000205FE04740100000A03E8E3040080000A05DE04740100000807A8C3040280000005CE04740100000802E8C3040200000003BE04740000000A0EF8B3040080000A01FE0474010000080FA8B3040100000200DE0474000000040168C304008000000DEDF474000000060678C30400800008054DF4740000000C0128B30402000004034DF4740200000E0028B3040000000C032DF4740200000A0D58A3040080000802EDF474010000020958A30400000006028DF4740200000A07E8A30400000004026DF4740100000A0228A3040280000C0FDDE4740000000A0C889304010000020D6DE4740100000C08689304000000020B9DE4740200000E08C89304018000000E7DE4740000000809F8530402800004068DF4740200000004E7F304010000000F9E14740000000809181304018000060F8E3474020000040FD7C3040200000E04BE5474000000000637C3040280000E072E5474010000020FA7B3040280000E085E54740200000C0C47B3040180000808BE5474000000000907B3040200000808DE5474020000060247B3040200000E089E54740F0FFFF3F807A3040100000E079E54740100000800B773040F8FFFF9F03E5474000000040A7723040F8FFFFFF19E747400000004099703040180000A0ADE64740000000409A6E304010000080B4E64740100000A039673040280000205AE6474010000040FB5C304020000020A4E947402000008008613040000000000AEA474010000080C7603040280000C01FEA47401000006076603040200000E03FEA474020000020506030402000002053EA4740000000C0316030401000006067EA47402000004020603040F8FFFFDF7BEA4740100000601F603040000000A090EA4740100000002E603040200000E0A3EA4740F0FFFF7F67603040280000E0C5EA474020000080AF603040280000C0E7EA4740200000001A6230400000004081EB4740100000208C623040F8FFFF5FB4EB474020000020CC623040F8FFFF7FD6EB4740F0FFFFFFE4623040180000A0E7EB474010000060F6623040100000A0F8EB4740100000C0FD623040180000C009EC4740000000A0F8623040100000C01AEC474010000060E9623040000000A02BEC4740000000A0D2623040280000A03CEC4740F0FFFF5F96623040100000805EEC4740200000800162304008000080A2EC4740F0FFFF3F22603040100000606EED4740000000C0B3593040F8FFFF5F51EF474010000060D7613040000000C056F0474010000060ED633040100000C0FCF0474000000080DD64304008000000B6F04740000000008B653040180000208BF0474020000040E46530401000008079F04740200000403A663040100000006DF04740000000A089663040200000A067F0474010000060D0663040100000206AF047401000002015673040180000A071F04740200000009F6730402000004089F04740100000C06B683040200000A0B8F04740F0FFFF5F2E693040F8FFFFFFF0F0474010000020A1693040000000001DF1474000000040D26930400800002036F14740100000C0FB6930402000000052F14740100000201E6A3040280000E06FF14740100000603A6A3040280000E08EF14740F0FFFF7F506A304028000060AEF1474000000000606A304028000060CDF14740000000C0676A304000000040EBF1474010000020666A30402000004007F2474000000020586A3040F8FFFF1F20F24740100000E03C6A3040000000E034F24740000000A0176A3040100000C046F24740100000E0996930400000006073F24740000000407A693040180000C081F24740200000C0686930400000002091F24740100000006A69304000000000A2F24740200000807B69304010000060B4F247401000006099693040000000C0C7F24740000000A0C0693040000000E0DBF2474010000060306A3040000000000BF3474000000020C96A30400000004044F34740F0FFFFDF4D6C304020000080CEF34740000000201E6D3040200000E0DEF4474010000060766D3040280000204BF54740F0FFFF3FC26D3040200000C097F54740F0FFFFBF006E304010000000C6F54740200000E0276E3040100000E0DBF5474010000020806E30402800008003F6474010000060116F3040200000003AF64740100000E032743040200000C0FBF74740000000400E853040F8FFFF9F1BF94740100000C0A28A304008000060E0F54740000000C06B933040200000A0B2F14740000000C0C894304020000080E7F14740200000400F99304000000080DFF3474000000060E19B3040180000E0F5F447400000000049A23040200000E0CCF7474010000040D6A33040180000205BF94740200000607FA83040100000E0FAFA474020000080E8A83040000000A01CFB4740100000802EA93040100000602EFB47401000006051A930402000004034FB47401000006075A930401000008036FB4740F0FFFF1F9CA930401000002033FB474010000000C6A93040100000402BFB4740200000601CAA3040F8FFFF7F12FB474010000060BAAA3040280000E0D5FA4740F0FFFF5F66B13040180000E0A6FB4740F0FFFFDF08B2304028000020BDFB47400000008070B2304018000040CFFB474020000060CFB23040000000C0E7FB474020000080F6B23040F8FFFF9FF6FB4740100000803EB33040000000001BFC474020000080B3B33040F8FFFF7F6AFC47402000002063B4304020000060F3FC47400000002089B93040F8FFFF1F86FB47402D000000200000605C913040180000A046F14740000000C036873040000000004AF04740200000206F7C3040200000C088EF4740100000407A7E30402800000027ED4740000000A0CD7E304008000000B5EC474010000000F47E30402000008069EC4740000000A0FD7E30402000000044EC4740200000C0FD7E3040200000C01EEC474020000060F37E3040200000E0FBEB474010000060C87E3040200000A0B6EB4740F0FFFF1F597E3040080000A02EEB4740F0FFFFBF437E3040280000400DEB4740200000C0357E3040F8FFFF1FECEA474010000060327E304000000080CBEA4740F0FFFF7F3C7E304000000000ABEA474010000020527E3040200000E08AEA4740000000E0947E3040000000A04BEA4740200000E0197F304028000000EEE9474010000060B97F3040F8FFFFFF8AE947400000006080813040200000807AE8474050000080CB87304020000020B0E5474030000000D18B3040200000A0DBE54740F0FFFFDFDF8A3040180000A0C0E74740200000E0B78A3040000000E017E8474010000040978A3040000000406DE84740200000E0858A3040280000E0BEE84740200000E0868A304020000040E5E84740F0FFFFBF918A30401800004009E94740F0FFFFBFA98A3040100000E029E94740000000E0D38A3040100000E047E94740000000000C8B3040F8FFFF5F62E94740000000204E8B3040280000607AE9474020000060978B3040100000C090E94740200000C0368C304020000000BAE947402000000098943040080000A098EB4740200000608295304010000060C5EC4740000000A0D7953040F8FFFF1F3EED4740100000C0F69530402000006079ED47401000008000963040180000A096ED4740200000A00496304000000080B3ED47402000000001963040000000E0CFED474000000040F3953040F8FFFF1FEDED474020000060C19530401800002026EE4740200000C059953040200000E079EE4740200000605C913040180000A046F14740";16;"AUT";"Austria";1;"Burgenland";1;"Eisenstadt Umgebung";"AT.BU.EU";0;"";"Berzirk";"District";"";""
2;"0106000020E6100000010000000103000000010000002D0000002000000098943040080000A098EB4740200000C0368C304008000000BAE9474020000060978B3040100000C090E94740000000204E8B3040100000607AE94740000000000C8B3040F8FFFF5F62E94740000000E0D38A3040100000E047E94740F0FFFFBFA98A3040100000E029E94740F0FFFFBF918A30400000004009E94740200000E0868A304008000040E5E84740200000E0858A3040100000E0BEE8474010000040978A3040000000406DE84740200000E0B78A3040000000E017E84740F0FFFFDFDF8A3040000000A0C0E7474000000000D18B3040080000A0DBE5474020000080CB87304008000020B0E547400000006080813040080000807AE8474010000060B97F3040F8FFFFFF8AE94740200000E0197F304010000000EEE94740000000E0947E3040000000A04BEA474010000020527E3040080000E08AEA4740F0FFFF7F3C7E304000000000ABEA474010000060327E304000000080CBEA4740200000C0357E3040F8FFFF1FECEA4740F0FFFFBF437E3040100000400DEB4740F0FFFF1F597E3040080000A02EEB474010000060C87E3040080000A0B6EB474020000060F37E3040080000E0FBEB4740200000C0FD7E3040080000C01EEC4740000000A0FD7E30400800000044EC474010000000F47E30400800008069EC4740000000A0CD7E304008000000B5EC4740100000407A7E30401000000027ED4740200000206F7C3040080000C088EF4740000000C036873040000000004AF04740200000605C913040000000A046F14740200000C059953040080000E079EE474020000060C19530400000002026EE474000000040F3953040F8FFFF1FEDED47402000000001963040000000E0CFED4740200000A00496304000000080B3ED47401000008000963040000000A096ED4740100000C0F69530400800006079ED4740000000A0D7953040F8FFFF1F3EED4740200000608295304010000060C5EC47402000000098943040080000A098EB4740";16;"AUT";"Austria";1;"Burgenland";2;"Eisenstadt";"AT.BU.ES";0;"";"Statutarstadt";"Statutory City";"";""
3;"0106000020E6100000010000000103000000010000004F010000200000001826304018000020A7994740F0FFFF3FAC2C30402000008092994740000000C0D5303040080000E0529B4740100000C06339304010000080379B474020000080053C3040200000002F9B4740100000C03A3E3040200000C0359A474010000060EA3E304020000000EB99474020000020733F3040F8FFFFDFB899474020000080D43F3040280000A09E994740200000A0084030402800004095994740000000C07540304018000020889947401000000020413040280000407C99474020000020544630401800000040994740200000E09946304000000040E398474010000000E3463040F8FFFF9F8C984740000000600E473040200000C060984740100000803D473040F8FFFF3F38984740000000C06F473040200000C01598474000000060A447304028000020FC97474000000080DC473040000000E0EA974740200000401A48304010000020DD974740F0FFFF7FA048304008000060C8974740000000007749304020000080B1974740000000403453304000000080D496474010000000D0503040280000007B934740000000E068513040200000400E934740200000C002523040100000E0A89247401000006059523040200000A07592474000000000B35230402000008046924740100000000D533040180000C01E924740000000A064533040200000C00192474020000060BB53304020000040EF9147400000004017543040280000A0E1914740F0FFFF9FD854304020000040CF914740000000A006563040000000A0BE914740F0FFFF5F9D6330400800008034914740100000C0D7643040000000408390474000000000716930402800008073904740000000C09E69304010000000D28F474020000000C469304020000080778F4740100000E0E369304008000020508F474020000020F969304000000020418F4740100000C0136A304020000060368F474000000040366A304000000080308F4740100000405E6A3040000000E02E8F4740000000208A6A304000000040308F474000000000E96A3040100000E0388F4740100000E04C6B304010000060458F4740100000A04B713040180000C01E90474020000060BC703040180000E085904740100000807F70304020000000BD904740100000C06A70304010000000D7904740000000806070304020000040EE904740000000A0637030402000008001914740F0FFFFDF7470304000000040139147401000002090703040200000E023914740F0FFFF5FD9703040F8FFFFFF429147402000000030713040180000A060914740F0FFFF9FA172304028000020D5914740000000A0F072304028000020F491474000000080117330401000008004924740000000A02B733040180000E015924740000000403C73304018000060289247400000006041733040200000A03C924740100000203D73304028000020529247400000004022733040080000C07F92474000000020BE723040180000E0F692474010000000A67230401800004025934740200000E0A5723040100000C03B93474010000020B5723040F8FFFF1F5393474000000000D2723040200000806B934740200000C0F87230400000004084934740100000005573304028000000B393474010000020EC73304020000060F2934740200000607873304000000080909347400000002091733040080000A05D93474010000060DB73304010000000C5924740000000E0F0733040080000C098924740100000604B743040000000E08C92474000000020EA753040200000605692474010000080F7753040000000A054924740200000E0367A304028000040B992474010000060C37B3040080000201293474020000040097D3040000000205B934740000000C02D7E3040F8FFFFBF4993474000000040677F30402000002037934740000000E02282304020000060509347401000006005843040280000C0619347402000004048853040280000C0B89247401000002056863040080000602B924740000000E0EC86304020000080DC914740100000C02C873040080000007F91474020000000758730401800002015914740000000C0EF873040100000806190474000000040EF853040180000A034904740000000A0D485304000000040329047402000008024843040000000400C90474010000060EF8230402800000003904740100000206D803040180000A0EF8F4740100000006A80304018000080D38F4740000000A06980304008000040D08F47402000000062803040080000008B8F4740000000A043803040280000A0768E4740000000603D803040180000003D8E4740F0FFFFBFC67F3040200000C0388E474020000080DC7E304000000040308E4740F0FFFFFF747D3040F8FFFF3F238E4740000000604A7C304028000060188E4740100000A03A7C3040000000E0D08D4740100000A0397C304018000080CC8D474010000040187C3040200000E0348D4740000000E0F67A3040100000E04F8D4740100000A0907A304018000060598D474010000040477A304018000020788D4740000000A092793040100000C0C38D4740100000E01F79304020000080968D47402000006024793040000000A0458D47402000000027793040F8FFFF7F168D4740000000C05D78304020000040FA8C474000000040A676304008000080BC8C4740200000004D773040000000603F8C4740F0FFFF3F10783040080000E0AC8B4740100000E04A78304008000080968B4740000000C01979304020000060478B47400000006035793040100000E03C8B474020000040287A3040000000C0EA8A47401000004076793040000000E0A38A47401000006052793040F8FFFF9F958A4740200000000279304000000080758A4740100000E05C793040100000E0C689474020000060D87A304018000040C589474010000080187B304000000000C5894740F0FFFFFF8C7B3040F8FFFF7FC489474020000080D77B3040180000E089894740000000C0DF7B30400000006083894740200000803A7C3040080000E03B89474020000080397E3040280000E023894740100000205F803040180000000A894740000000A08A833040180000607D884740000000A057853040200000602D8847401000000065853040100000A06D874740200000609D843040200000806987474010000020FE833040F8FFFF3F6687474020000060C9833040000000206587474000000020C7833040180000606487474000000000DE81304008000060BE86474010000080A87C3040F8FFFFDF7B86474010000000437A3040080000405D86474010000040A0783040F8FFFF9F17864740000000C04E76304010000000B5854740F0FFFF9F1E753040080000A098854740000000E0D0723040000000806185474010000080277230401800008028854740200000A0C97130401800000009854740000000809A71304018000020F9844740100000C0EF713040000000E0C78447400000008017723040080000E0B0844740200000E035723040280000609F844740100000C0FD71304020000060908447402000008031713040180000005A844740100000C003713040180000C04D844740000000C008713040100000804A844740F0FFFF5F247130400000006038844740F0FFFFFF13723040100000C09B834740100000A0A375304010000040F3834740200000E08D763040000000C009844740200000600B773040280000E015844740000000C0907A3040280000E0A5834740100000E04D7A3040100000405E834740000000803D7A3040000000C04C83474020000000207A3040200000202D83474010000020707B3040200000E01383474010000060357C3040180000200583474010000000807C304020000020C9824740100000200E7D3040000000E05682474000000040A37F3040000000809E8147401000002091803040080000E0848147402000000016823040100000E05A81474000000060A98130401000000013814740F0FFFFDF9883304000000060B4804740200000407B833040000000C090804740200000A037833040000000803F80474010000040B0823040080000404F80474000000080AC813040F8FFFF9F6D8047401000006023813040000000603C804740F0FFFFBFD9803040280000E021804740100000A07A803040100000C0FF7F474010000020587F3040280000A0E97F474000000020507E304000000080E97F4740100000A0137E3040080000A0EE7F474010000000F17C30400800002007804740200000204B7C3040200000E0D37F4740200000A0A77B304000000060A17F474000000020597A3040180000C0847F4740000000E07179304008000040B97F4740000000A0D878304020000020D47F4740200000801F783040080000A0F47F4740200000601178304020000000F77F4740200000E03077304020000080E37F4740000000400B77304028000040E07F47400000000087763040F8FFFFBFD47F4740100000606F76304020000040DD7F4740200000804676304010000000EC7F4740200000E0EA753040200000200D804740100000E05B733040080000408780474020000020D1723040080000C02F804740200000A093723040280000E008804740100000405472304000000060D97F4740200000404A723040000000E0D17F474010000020AE713040280000005D7F4740100000404D71304000000060617F4740000000A08A703040100000006A7F4740F0FFFFFF4B6F3040100000807C7F4740000000C0AA6D304008000080877F474000000020566C3040280000808E7F4740100000E09A6B3040F8FFFFDFD77F474000000020006C3040F8FFFF3FFA7F4740000000A0AD6A3040180000208E80474010000000F269304000000020E08047401000008006653040F8FFFFBF83804740F0FFFF9FA9643040180000C07E804740F0FFFF1FBD6330401000002072804740F0FFFF9F71613040180000C052804740000000E00A613040000000404D80474020000080C25F3040200000C03B80474000000020B75E304010000020CB80474010000080AA5E3040F8FFFFDFD1804740000000E0005E3040000000C02C814740F0FFFFDF435D30401800004014814740100000C08D5C3040280000A0FC80474020000040565B3040200000A025814740000000407D5A3040F8FFFF1F42814740F0FFFF3FBD59304028000040F3804740100000A0A759304010000060EA804740000000E059583040F8FFFF5F6180474010000000FC573040000000C03A804740000000208A573040080000A03F80474010000040AF5630400800000049804740200000E0FB553040280000C050804740000000E09A553040F8FFFFDF54804740200000C049533040200000A0C1804740F0FFFF1FE452304010000040D4804740000000E096523040280000E0BD804740F0FFFF7F51513040100000605F804740000000E064503040180000C01A8047400000002020503040F8FFFFBF06804740200000208F4F3040F8FFFF3F0080474020000060C84D304010000000EC7F4740100000E0334C3040000000E0D97F474010000000324B3040200000009F804740000000C0654930400000000086814740000000802D49304000000000AB81474000000020BD48304000000040018247400000000026463040180000A02A824740100000C040453040180000E0368247400000000065443040200000803C82474000000060D64330402800000038824740000000209143304010000040318247401000008015433040180000001B824740100000C09D42304020000000FD814740100000C0B141304020000060BB814740100000003B41304020000000A0814740000000C0FE403040280000C095814740100000A0C1403040280000408F814740100000807E403040200000408D814740100000403A403040280000808F814740F0FFFF3FF53F30401000000095814740100000A0233F304000000040B081474010000020503E304010000040D3814740100000C0FF3A3040200000C067824740F0FFFFBF513D3040280000604E8547400000002077393040200000E0078647402000008033303040F8FFFF7F7885474020000060932C304020000000B4854740F0FFFF7F1C2C3040080000E0B7854740000000E0CF2B3040280000C0B585474020000020AB2B304018000000B2854740200000C0642B304010000080A385474000000020012B3040000000608385474000000040E1283040000000E0A8844740000000E0E0263040200000607E854740000000603226304010000020CC854740F0FFFFDFCC2530401000000000864740100000409F253040000000401B864740000000E076253040080000C0378647401000006055253040100000E055864740200000C03C2530402000008075864740000000C02A253040280000C0968647400000006013253040F8FFFF7FDC864740000000E005253040F8FFFF9F2487474010000080E8243040200000002588474000000000D9243040100000006B884740200000A0BC243040080000A0AB884740F0FFFF1FA624304018000060C8884740200000008724304010000080E1884740000000A05C24304000000080F688474000000000292430402800008007894740000000A0EE233040200000A015894740200000206C233040180000202C8947400000002077223040100000E048894740100000C03F203040F8FFFF7F7F894740F0FFFF9F3C273040180000C0048D4740000000E0C2233040180000E01A8E4740000000404D23304020000080458E4740200000C00A233040180000A0658E474010000060F0223040200000C0778E4740000000A0DC223040180000208B8E4740F0FFFF3FC2223040200000C0B58E4740F0FFFF5FAC22304008000040FB8E4740200000C067223040280000E0AE904740100000A0841C3040100000E0FA904740F0FFFF3F0B1B3040000000A047954740000000604E193040F8FFFF1F54974740000000E0E8163040100000C06299474000000080EF163040200000609C994740200000603015304020000040E59C4740F0FFFF7F0315304000000040409D474000000000FB14304010000060749D4740000000C0FE143040080000C08E9D4740F0FFFF3F0915304000000060A79D4740100000201B153040F8FFFFFFBC9D47401000000030153040000000E0CC9D4740200000205C15304020000060E29D4740100000C07415304000000000E99D4740000000E01618304028000000E19D474020000060401F3040000000E01D9D4740200000C0D01F304008000060FB9B4740100000A00920304020000080939B4740100000E040203040280000C04A9B4740000000E058203040000000C0349B47401000008075203040000000C0209B47402000002097203040000000400F9B474010000080E620304020000040F19A4740100000606D213040000000C0CA9A4740200000001826304018000020A7994740";16;"AUT";"Austria";1;"Burgenland";3;"Güssing";"AT.BU.GS";0;"";"Berzirk";"District";"";""
