"id";"geom";"id_0";"iso";"name_0";"id_1";"name_1";"hasc_1";"ccn_1";"cca_1";"type_1";"engtype_1";"nl_name_1";"varname_1"
1;"0106000020E610000001000000010300000001000000DA02000000000020F611314010000020140F4840F0FFFF7FAD12314010000060E80E4840F0FFFF5F2114314008000000340F4840200000809F143140100000A0D50E4840200000A07A123140080000003A0E4840000000A0C613314000000000BB0D484000000060B4173140F8FFFF7F230C4840100000E090153140080000E09A0B48402000006096133140080000C0B50A484000000000E0123140100000C03A0A4840100000208A13314000000020DC0948400000008026123140100000E07B09484000000000E316314010000000A5084840200000C059143140F8FFFFBFFC0748401000004024123140080000E04607484020000000DD14314000000000EC06484000000080B116314008000040BB064840200000E0FE163140080000600E064840000000005A143140000000405505484020000040C3113140080000E052044840100000C07018314008000080D8024840200000803B1A3140080000409403484000000060321C3140000000C022044840100000E0F61D3140100000601D044840100000E0E420314008000040F902484020000000502331400000008074034840100000E09A24314010000040E802484000000040CC253140000000C0AA024840200000A00A273140100000A00F02484020000080902931400000004022014840100000205E2531400000002024004840200000603B223140080000E02BFF474020000040EB1D31401000006028FE474000000040221831400000008072FC474010000080221E3140100000E046FB4740200000004E1B314010000020C3F94740200000806717314008000060E5F74740000000E08A1C3140080000C0A3F64740000000C039183140000000E0E3F34740000000A0291A3140080000A003F34740100000E079153140080000A06DF04740200000409F13314010000040A4F04740100000A0510E314010000080EFEF4740F0FFFFDFCD0A31400800002055EF4740200000A033053140000000E045EF4740100000405A073140080000E04DED474000000000450D3140100000208EEB4740000000C0380C3140100000E0F1EA474000000060070E314008000080A8EA4740F0FFFF3FF00C3140080000804AEA4740000000A02D0F314010000040B0E9474010000020CE103140000000C0D7E84740000000E0DE12314008000080ECE74740100000C0E60F314010000080AEE6474000000060B3133140100000E0FBE44740000000E0F8103140100000C0CCE3474020000000C9113140000000204FE14740200000E0C71131400000008031DD474010000040FF153140000000E015DB4740F0FFFFFF010931400800006093DA47400000006045F13040100000E08FD847402000008053E230400800002022D84740000000801BE23040F8FFFF1F5ED84740000000A0D9DE30400800002081D84740000000E0C6DE3040000000003FDC474000000080FEDD30400800006055DC4740200000E036DA304008000020BADA47401000006042D73040000000E040DA47400000008061D430400000006084D747402000006081BF3040100000A08ED7474020000040FEB8304008000000A4DC47402000008005B930400800006069DE4740000000E023AA304000000040F9DE47401000000093A730401000002007DF4740200000E052A5304000000020C6DF47400000006015A4304000000020F8DF474010000040AFA33040080000C0AAE04740500000C03CA23040200000E069E14740300000C0EF9E304028000020FBE0474010000080409C3040180000C0A8E14740F0FFFF7FEB9730400800004059E0474000000080EF95304008000000B8E04740100000C08B9230401000008061E04740100000807A8C3040100000005CE04740000000A0EF8B3040080000A01FE0474000000060678C30400800008054DF4740200000A07E8A30400000004026DF4740000000806F893040080000E0AEDE4740200000C0188D304010000000CCDC4740100000C0B68B3040080000E01DDC4740100000E0238B30400000002054DB4740000000A0B08730400000000012DB474000000000308530400800006030DB47401000004000843040000000C082DA4740F0FFFF7FAE823040100000C041DA4740200000E0887F30400800008001DA4740F0FFFF1FC97C3040100000604BD9474020000060D27B3040080000A099D8474010000000377A3040000000C074D84740000000A084793040F8FFFFFF79D74740100000A0C7753040000000008ED74740200000605B7430400000006034D94740000000A008733040080000E01CD94740100000A019713040080000C0ECD64740200000E085713040100000405AD64740000000E0C66D304000000000CCD54740F0FFFFBFB46B3040080000A01BD5474000000060956F3040080000806FD44740000000A0F47130401000006042D44740200000E0B3763040080000A085D34740200000209C7B3040F8FFFF9F50D34740000000200A7D3040000000A044D24740000000A00582304000000080B1D14740200000001684304008000000CDD24740000000007985304010000040DBD24740100000800C8730400000004029D24740200000A0348C3040100000A041D14740F0FFFF3F109130400000004008D0474000000080329530400000002025CF47401000006078983040100000A04ECF4740100000E06D9E304000000060F3CF4740F0FFFFBFDA9F30400800006072D04740F0FFFF3F91A1304010000040A2D047402000008058A73040080000C0ECCF4740000000A014A930401000006015CE474000000000C0AB304008000020C2CD474000000040C3AA304000000020BACC4740200000E028AC3040080000E0DACB4740F0FFFFBFE4AC3040080000E024CA47401000006002AC3040100000C0A0C94740200000A016AA3040000000A0F8C84740F0FFFF9F5EAB30400000008064C8474010000080EAAB304010000000F2C747402000000084AE3040F8FFFF5F0FC84740F0FFFF7F56B03040000000A0F7C74740F0FFFFDF84B23040080000A031C64740F0FFFF1FA5B430401000002007C64740F0FFFF9F09B530400800008078C5474010000080EDB53040000000A098C547402000006019B73040F8FFFF1F1BC54740100000E04FB43040080000C07FC4474010000020D2B430400800000015C3474000000060FEB13040080000E04FC247401000000096B1304010000020AEC1474000000060F2AB3040080000E0ABC04740F0FFFF3F41AA3040F8FFFFDF2CC14740200000A07AA830400800004008C14740200000E002A830401000004066C04740000000A08AA63040100000E050C04740000000A0CFA93040F8FFFFDF12BE4740100000E011AB3040F8FFFF9FA2BD4740F0FFFFFF98A930401000002095BB4740000000C06FA93040080000C069BA4740100000A038A6304000000060DBB9474010000060B3A33040F8FFFF7F21B94740000000207DA230400800004030B94740100000A0B3A0304000000040B1B84740100000E0299F30400800008030B74740000000C08B9C3040000000205EB74740000000A029993040F8FFFF7F7EB6474010000040F0943040080000A0B6B54740F0FFFFBF29953040100000802BB54740100000C02B94304008000060F4B4474010000020519330401000002034B44740000000C0F98E30400800008042B4474010000040738C3040080000200EB44740200000C0378A304010000080AEB4474020000020FA863040000000407FB447401000002050853040000000A0C7B44740000000600C843040080000E026B44740000000C0468230401000002022B44740100000A011833040080000003DB34740000000405A7F3040100000C00BB2474010000080767E30400000004047B2474010000040457F304008000020F5B2474000000020927D304008000000B2B2474000000060C17D3040080000A039B3474020000040807C30400800002040B3474010000060FC7C30401000002015B4474010000080127C30400800006065B44740100000C0CC753040100000E0BEB44740100000A0D87230401000006093B44740000000A026723040000000E094B347400000006003733040F8FFFFDF73B24740000000E0AB743040000000A0A0B14740200000A048743040100000E05EB04740100000C0347530400800006090AF4740200000C0B37330401000006013AE474000000020C7703040000000008AAD4740F0FFFF1FC6723040080000A0C0AB4740F0FFFF1F31763040100000E064AB4740200000C0007830401000006019AA4740100000208F783040F8FFFFFF48A94740200000A06078304000000060A5A84740100000005B7C3040100000806CA54740200000E0947D3040000000C05CA4474000000040B17B304008000060FDA3474010000080697A30400000000048A34740200000E00B7B3040080000808EA14740200000A0AC783040F8FFFF1F7CA04740100000007F763040F8FFFFFFB0A0474010000040667330401000004078A04740F0FFFF1FE5713040100000A042A04740200000C0126F30401000000077A0474010000040B66E3040080000801EA04740000000400B713040080000E0C39F4740000000A0B4713040000000A0E69E4740F0FFFFBF71703040100000A06D9D474020000040AF703040100000A0359C474010000040CB6F3040000000C0789B474000000000E46F304000000040F59A474000000000946E3040100000C0FF9A4740200000E0776D304010000040889A4740100000A0296C304000000060439B474000000080036B3040000000E08D9A4740000000C0A06B304010000020F699474010000020426C3040080000A09699474000000000366B30400000004052994740000000602B6E304010000080BA97474020000080AF733040100000A02D984740000000C00A75304008000020FA964740100000A0E5763040000000608E964740100000404E7730400800008067954740200000E02876304000000080AE9447400000004067743040080000805A94474020000060787330400000008090934740000000E0F0733040080000C09892474010000080F7753040000000A054924740200000E0367A304010000040B992474020000040097D3040000000205B93474000000040677F304008000020379347401000006005843040100000C061934740000000E0EC86304008000080DC914740000000C0EF87304010000080619047402000008024843040000000400C904740100000206D803040000000A0EF8F4740000000603D803040000000003D8E4740000000604A7C304010000060188E474010000040187C3040080000E0348D4740100000A0907A304000000060598D4740000000A092793040100000C0C38D4740100000E01F79304008000080968D47402000000027793040F8FFFF7F168D474000000040A676304008000080BC8C4740F0FFFF3F10783040080000E0AC8B47400000006035793040100000E03C8B474020000040287A3040000000C0EA8A4740200000000279304000000080758A4740100000E05C793040100000E0C6894740F0FFFFFF8C7B3040F8FFFF7FC4894740200000803A7C3040080000E03B894740100000205F803040000000000A894740000000A057853040080000602D8847401000000065853040100000A06D87474020000060C9833040000000206587474000000000DE81304008000060BE86474010000000437A3040080000405D864740000000C04E76304010000000B5854740000000E0D07230400000008061854740000000809A71304000000020F9844740200000E035723040100000609F844740100000C003713040000000C04D844740F0FFFFFF13723040100000C09B834740200000600B773040100000E015844740000000C0907A3040100000E0A583474020000000207A3040080000202D83474010000060357C30400000002005834740100000200E7D3040000000E05682474000000040A37F3040000000809E8147402000000016823040100000E05A81474000000060A98130401000000013814740F0FFFFDF9883304000000060B4804740200000A037833040000000803F80474000000080AC813040F8FFFF9F6D804740100000A07A803040100000C0FF7F474010000020587F3040100000A0E97F474000000020507E304000000080E97F474010000000F17C30400800002007804740200000A0A77B304000000060A17F474000000020597A3040000000C0847F4740000000E07179304008000040B97F4740200000601178304008000000F77F47400000000087763040F8FFFFBFD47F4740200000E0EA753040080000200D804740100000E05B7330400800004087804740200000A093723040100000E00880474010000020AE713040100000005D7F4740F0FFFFFF4B6F3040100000807C7F474000000020566C3040100000808E7F4740100000E09A6B3040F8FFFFDFD77F474000000020006C3040F8FFFF3FFA7F474010000000F269304000000020E08047401000008006653040F8FFFFBF8380474020000080C25F3040080000C03B804740000000E0005E3040000000C02C814740100000C08D5C3040100000A0FC804740000000407D5A3040F8FFFF1F4281474010000000FC573040000000C03A804740000000E09A553040F8FFFFDF54804740F0FFFF1FE452304010000040D48047400000002020503040F8FFFFBF0680474020000060BA473040080000C0A67F4740000000801347304010000000D97E4740000000600846304010000080697E4740000000E0EF45304000000080A97D4740100000406246304010000000B37C4740100000604A463040000000C0B47B47400000000013453040080000A04A7B4740000000209E43304008000000597B4740100000A00D433040080000809E7B474020000060E340304010000000947B474010000080593E3040F8FFFF1FE97A4740000000E0453E3040100000C06E7A474010000060133F304000000000C2794740200000C0183E30401000002058794740000000C00F3C3040000000803E79474000000020323A3040000000A03B784740100000A0A63830400000002053784740100000C04F383040080000A029784740200000E037373040080000E02A784740000000205C373040100000A0A3784740F0FFFF1F86363040080000609B784740100000204735304000000000A8784740000000C072343040080000E074784740100000A0D6323040000000608C78474020000060F1313040000000805178474010000040A8303040000000A021774740F0FFFFFF4E2E3040080000E0B275474010000000662D3040000000C00A75474010000040CB2C3040100000204A744740F0FFFF9FD92A3040080000E0FD73474000000040F7283040080000E00974474000000040FE273040080000A054734740100000002C263040000000207772474000000040F7243040000000E0BB714740200000C016233040100000C0787147402000006015223040080000407670474010000040D3203040F8FFFF3F28704740100000C0A01E304010000000E36F4740000000C06D1C304000000080A56F4740000000E0411B3040100000404C6F4740000000C0121A3040100000A0C56E474010000020DB18304000000020906E474020000020CD17304000000060CF6E4740000000A081163040080000A0796E47400000000032143040F8FFFF7F726D4740F0FFFF9F2A113040100000802C6D4740000000A0B70F3040100000C0E76C474000000060D50F3040080000807C6C4740000000E0C70F304000000000226C474000000060830E3040000000603D6C474000000000220E3040F8FFFFFF0D6C4740200000C0550E3040080000A0A46B474020000080F10C304010000060B86B4740200000E0A90B3040000000209B6B4740200000804E0A304010000020FE6B4740F0FFFF7F70093040100000409D6B4740000000A0C8083040000000C0406B47400000004087073040080000C0FD6A4740F0FFFF9FCB073040000000E0706B4740200000A06A063040000000C0D16B47401000006017043040000000E08F6B47402000006044033040000000E0436B4740000000008A013040100000000C6B4740000000C08B003040100000C0A16A4740200000E0FAFF2F4000000080C36A4740400000E097FC2F4000000000DE6A4740000000200A00304000000040226C474010000080EC003040F8FFFFBF726F4740200000400F01304008000040CE6F474020000040330130401000008007704740F0FFFF9F4C013040F8FFFFFF2170474010000000900130400800000050704740000000A0E3013040F8FFFF3F7970474000000020A1023040100000E0C57047402000002091043040080000407D714740F0FFFFDFE907304000000060207247400000006004083040080000A02E73474000000080200830401000004060734740100000E047083040080000A0797347402000000081083040100000808C73474000000060E608304008000000A373474020000080BF0C3040000000A052744740000000E08C0F304008000040C376474000000060FC0F304000000060147747402000008051103040080000C0407747401000002082103040100000A05177474010000060B9103040000000C05D7747400000006034113040080000006B774740100000C0FD113040100000E06F774740100000E0EC163040100000405B774740100000C035173040100000E0D479474000000000031A3040F8FFFF1F607B474020000080851E304008000060907E474010000080241F3040100000E0EF7E4740F0FFFF5F991F3040100000A0217F4740000000E0D91F3040080000A0327F4740100000801E203040080000403C7F4740200000C0B320304000000000407F4740100000C05221304010000040377F4740000000A09C22304000000060167F474010000060DA26304008000080997E4740000000205D243040F8FFFFBFC17F4740100000200221304000000020FE8047400000006001203040100000406981474020000020B51F30400800000093814740200000005C1D30401000002022834740200000C0CB1C3040F8FFFFDF74834740200000A0491C3040100000C0AF83474010000000321D3040100000C0AF844740F0FFFFDF7F1D3040080000201485474020000060971D3040100000A05A854740200000007F1D3040100000008485474000000000451D3040000000A0A8854740100000E0A41C3040080000C0EB854740F0FFFF7F2318304010000040918747402000008045163040100000A099884740000000C0FB15304008000000C7884740100000C0C0153040000000C0F788474000000020A1153040100000402D894740100000E08F153040080000E065894740100000203F153040000000A0FB8A474010000020F3163040080000C0578E4740F0FFFF3F68183040000000E0528E474000000020DA18304000000080628E47400000008015193040100000C0798E4740100000E09219304010000000CA8E4740100000A0841C3040100000E0FA904740F0FFFF3F0B1B3040000000A047954740000000604E193040F8FFFF1F54974740000000E0E8163040100000C06299474000000080EF163040080000609C994740F0FFFF7F0315304000000040409D474000000000FB14304010000060749D4740F0FFFF3F0915304000000060A79D47401000000030153040000000E0CC9D4740100000C07415304000000000E99D4740F0FFFF5FB5123040100000E0ACA24740100000A0C21230400000002020A3474020000020AA0E304010000060AEA7474000000060B70E3040000000A021A84740200000600D0830400000008064AD4740200000406D043040100000E0B5AE4740100000201104304008000080DCAE4740000000E0EC033040000000C0F3AE474010000020E9033040000000E0FDAE4740F0FFFF7F05043040100000200EAF474020000060650430400800004021AF474000000080F6063040000000E06EAF4740200000004F083040100000A0A4AF47400000004017073040100000008FB04740200000206E0E30400000000026B14740F0FFFF1FC00F30400800000022B1474000000040C31430400800004074B44740000000005E153040100000006AB44740200000A0171630400800000055B4474010000040B91630400800006032B4474020000080E7163040000000401BB44740200000E0F2163040000000A0FEB34740100000A0DC16304008000040DFB34740200000A0AC16304008000000BFB3474010000040B3153040000000803AB3474000000000841530400000006018B34740000000C064153040100000A0F6B24740000000E05B15304000000040D5B24740000000206F15304008000080B3B24740200000209A1530400800004093B24740F0FFFFDF1F1630400000004059B2474010000000CC163040F8FFFF1F2FB24740100000C02A1730400000002024B24740F0FFFF7F8D1730400800000022B2474020000020561830400000000033B2474000000080131930400800006058B2474010000040671930400000008071B2474010000000AF193040100000408FB24740F0FFFFFFE5193040F8FFFF9FB2B24740000000C0081A304000000040DDB24740100000C0191A3040080000200DB34740100000001E1A30400000008040B34740000000C0EC1930400800000081B44740000000C0F919304008000080ADB44740200000C0271A304000000020D3B44740200000E0751A304000000020EDB4474020000000DE1A304000000060FEB4474020000060561B3040100000A008B5474000000040511C3040080000200EB54740200000C06D1D3040100000C006B54740F0FFFF5F162430400000008065B5474000000020162A304008000040C6B54740100000406F2B3040000000C0FBB54740F0FFFFDFBC343040000000A051B64740000000A05A4030400800002054B9474000000080C3473040100000A05CBA4740000000A0224B30401000004065BB4740000000A0EA4B3040000000A0A9BB4740100000805D4C3040080000C0D9BB4740000000A0B14C3040100000000EBC474000000000C94C3040000000802ABC474000000020CB4C30400000008068BC4740000000E0A04C304010000040C9BC474010000040954C30400000000004BD474000000060A14C3040000000001DBD474010000060BE4C30400800008031BD474020000080E94C3040100000E042BD4740200000205C4D3040000000205FBD474010000000004F304008000040AEBD474010000020414F304008000040C1BD474000000080B64F304010000060F3BD4740100000A05F503040100000805FBE474010000040AA513040000000206BBF4740100000A0A2563040100000000FC247400000006070503040100000E084C54740F0FFFF7F245030400800000074C847402000006083543040080000408DCB474010000020175430401000004070CC4740F0FFFF7F195430400800008099CC4740100000C03254304000000020AECC4740100000006054304000000000BDCC4740200000E0B554304010000000CECC4740100000C00D583040F8FFFF1F4FCD4740100000A0DE583040100000E0AACD47402000008050593040080000E0EDCD4740000000807A5930401000006010CE47402000002093593040000000E031CE4740000000A0965930400000006051CE4740100000E064593040F8FFFF5FB9CE4740000000E06C593040F8FFFF3FCFCE4740100000408759304008000060E2CE474010000080B059304010000080F3CE4740000000A0205A30400800008011CF474000000080A75A3040080000602CCF474000000000FF5C30400800006090CF474000000040D85D3040F8FFFF9FB9CF4740F0FFFFFF595E3040000000E0DACF4740F0FFFF1FC15E30400000002006D04740F0FFFF1F005F30400000004041D04740000000602D5F3040080000C0ACD0474010000080415F3040100000C032D1474000000080575F3040100000C065D2474020000020CA5A3040F8FFFF1F6AD5474010000020655A3040000000C0B2D54740100000A02F5A304010000040E3D54740F0FFFF3F145A30400000002014D6474000000040225A3040000000C043D6474010000060395A3040100000805FD6474000000000A85A304008000040BCD64740200000404C5B3040080000E02ED74740F0FFFF1FB25230401000000085D74740000000C0C44E30401000006005D84740000000C0E84E30401000006025D94740200000C03B4B304010000000ACDB4740F0FFFF7FA74B3040000000000CDF4740100000E0534D30400000004065E34740F0FFFF1F854D3040000000A017E4474000000060814D3040100000C056E4474000000060744D30400000008072E44740200000205C4D3040000000408AE44740000000E0344D3040100000E09DE44740F0FFFFDF014D304010000080ADE4474000000040854C3040100000A0C4E4474010000080F74B3040000000C0D5E44740000000801F4530401000008070E547402000008073493040100000E016E84740000000A0224F3040080000C081E74740100000C0D84F3040080000E065E747402000002033503040100000804BE74740100000E04E503040000000C039E74740000000205B503040080000C023E74740200000C04F503040F8FFFF7FEEE64740200000A0904F3040100000A0F0E5474010000040754F3040100000A0B1E54740200000A0764F3040100000E092E54740100000808A4F30400800008073E54740100000E0DD4F30401000004031E54740200000C04D50304000000020F2E44740F0FFFF5F03513040F8FFFFBF9CE4474010000060ED57304010000000C2E64740200000C09C58304008000000FEE647401000004007593040000000602AE74740200000805E593040000000205DE74740F0FFFF5FC059304000000060B4E74740000000A0155A3040000000A018E8474000000040ED5A3040000000A037E9474010000040FB5C304008000020A4E947402000008008613040000000000AEA47401000006076603040080000E03FEA4740000000C0316030401000006067EA47402000004020603040F8FFFFDF7BEA4740100000601F603040000000A090EA4740100000002E603040080000E0A3EA474020000080AF603040100000C0E7EA4740200000001A6230400000004081EB474020000020CC623040F8FFFF7FD6EB474010000060F6623040100000A0F8EB4740100000C0FD623040000000C009EC4740000000A0F8623040100000C01AEC4740000000A0D2623040100000A03CEC4740200000800162304008000080A2EC4740F0FFFF3F22603040100000606EED4740000000C0B3593040F8FFFF5F51EF474010000060D7613040000000C056F0474010000060ED633040100000C0FCF0474000000080DD64304008000000B6F04740000000008B653040000000208BF04740200000403A663040100000006DF04740000000A089663040080000A067F047401000002015673040000000A071F04740200000009F6730400800004089F04740100000C06B683040080000A0B8F04740F0FFFF5F2E693040F8FFFFFFF0F0474010000020A1693040000000001DF14740100000C0FB6930400800000052F14740100000603A6A3040100000E08EF1474000000000606A304010000060CDF14740000000C0676A304000000040EBF1474010000020666A30400800004007F2474000000020586A3040F8FFFF1F20F24740100000E03C6A3040000000E034F24740000000407A693040000000C081F24740200000C0686930400000002091F24740100000006A69304000000000A2F24740200000807B69304010000060B4F24740000000A0C0693040000000E0DBF2474010000060306A3040000000000BF34740F0FFFFDF4D6C304008000080CEF3474010000060766D3040100000204BF54740F0FFFF3FC26D3040080000C097F54740F0FFFFBF006E304010000000C6F5474010000020806E30401000008003F6474010000060116F3040080000003AF64740100000E032743040080000C0FBF74740000000400E853040F8FFFF9F1BF94740100000C0A28A304008000060E0F54740000000C06B933040080000A0B2F14740000000C0C894304008000080E7F14740200000400F99304000000080DFF3474000000060E19B3040000000E0F5F447400000000049A23040080000E0CCF7474010000040D6A33040000000205BF94740200000607FA83040100000E0FAFA4740100000802EA93040100000602EFB47401000006075A930401000008036FB474010000000C6A93040100000402BFB4740200000601CAA3040F8FFFF7F12FB474010000060BAAA3040100000E0D5FA4740F0FFFFDF08B2304010000020BDFB47400000008070B2304000000040CFFB474020000080F6B23040F8FFFF9FF6FB4740100000803EB33040000000001BFC474020000080B3B33040F8FFFF7F6AFC47402000002063B4304008000060F3FC474020000000C0B3304010000020EB014840200000E04CBD304000000060C1014840100000E032BF304000000020C2014840200000A073C03040F8FFFF9FCC01484020000020ADC1304000000020E7014840000000C077C330400800008029024840F0FFFF5F8BCA30401000000078034840100000C0BACB304008000060AB034840F0FFFFBFECCC3040080000E0D60348401000008090CD304000000060E7034840200000A044CE304008000040F2034840100000A0D2CF3040080000A0FB034840100000605DD1304010000000FA034840200000002CD43040100000E0EB03484000000020AED430400000006007044840100000A04BD53040080000203404484000000080DAD530401000004071044840000000E007D63040080000C094044840000000C01BD63040000000C0BE044840F0FFFFFF13D63040F8FFFF3FE904484020000020BFD53040080000605F054840F0FFFFFFAFD53040080000E08505484020000040B3D53040F8FFFF3FAB05484010000060CDD5304008000040CE054840000000E0F9D5304008000020F0054840000000C076D63040F8FFFF9F310648401000004008D8304010000080CF0648401000008011DE3040000000C0FE084840F0FFFFBFE4DE3040F8FFFF5F38094840000000E05BDF30401000006050094840100000A0D5DF30400000008062094840200000404DE03040080000E06C094840200000201EE13040000000A06B094840000000E0B2E13040100000405A094840000000406BE83040100000C079094840000000009EEB304000000020B108484010000000EDEB3040080000A099084840200000201BEC3040000000A07E084840F0FFFF5F16EC3040080000806908484020000080FDEB3040080000405208484020000000D3EA3040000000A0A207484000000020B3E83040080000E0530748400000000068E830400000006045074840000000402DE830401000006030074840100000E010E83040080000E00F074840200000C004E83040000000E0E8064840200000E0E1E73040000000A0E00548401000008023F4304010000000C202484010000060F3F83040080000C09503484000000020D4FA304010000000AA034840000000807FFB304008000000B4034840000000E0F6FB3040000000E0C10348402000008059FC3040080000C0DF034840000000408CFC30400800000000044840100000C0CCFC30401000008038044840100000C0B4FE30401000004033064840000000C09A043140100000C0B6094840100000402100314008000020230B4840200000204602314008000040010C48401000006023063140080000408A0B484010000040A607314010000060630B4840200000605B083140080000E05A0B4840200000C0AF083140000000405C0B484010000000FE08314010000020630B4840100000E043093140080000C0710B4840100000C080093140080000008A0B484000000060E409314008000000CF0B484010000000080B3140000000A0010D484020000040770B3140000000A04D0D4840000000C0BB0B3140000000A06C0D4840000000205A0C314010000000A00D4840000000A0090D314010000080CA0D4840200000603B0F3140080000E03D0E4840F0FFFF7F09103140000000C07B0E4840200000E06910314000000000A20E484020000040FA10314000000080F20E4840F0FFFF7F4E113140F8FFFFDF390F48402000004077113140000000C0700F484000000020F611314010000020140F4840";16;"AUT";"Austria";1;"Burgenland";"AT.BU";0;"";"Bundesländ|Länd";"State";"";"Burgenlândia"
